Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
i;cooley_tukey.cpp;35;1.244194507598877;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0872812271118164;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.26126503944397;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.4284226894378662;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;1.2062640190124512;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.786308288574219;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.6346280574798584;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.422957181930542;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.439890384674072;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.5613632202148438;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.701493501663208;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.363297462463379;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.453587532043457;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.148101329803467;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.5064592361450195;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.805687189102173;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.546461343765259;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.976454496383667;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.506932258605957;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.733017683029175;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.46582818031311;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5671005249023438;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.172093152999878;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.2008616924285889;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.2256886959075928;0-6;Single bit-flip
size;cooley_tukey.cpp;53;0.9207861423492432;0-6;Single bit-flip
i;cooley_tukey.cpp;14;0.9469456672668457;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.8516364097595215;0-6;Single bit-flip
heap;cooley_tukey.cpp;13;2.879756450653076;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.2028539180755615;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.8430860042572021;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;2.4521162509918213;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.6189560890197754;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.145667552947998;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.4955456256866455;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.6475777626037598;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.070131778717041;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.387338876724243;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.250307321548462;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.310463905334473;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.55014967918396;0-6;Single bit-flip
i;cooley_tukey.cpp;35;3.3103151321411133;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.4800775051116943;0-6;Single bit-flip
sinix;s_cexp.c;40;3.321633815765381;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.59392786026001;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.9315643310546875;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.031441688537598;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.403523206710815;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.725616931915283;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.1679415702819824;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.6970136165618896;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.907073974609375;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.4618282318115234;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.683570861816406;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.562431335449219;0-6;Single bit-flip
exponent;strtod_l.c;484;0.8709635734558105;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.817289352416992;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.001786947250366;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.500645875930786;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.5676209926605225;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6827425956726074;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.8446645736694336;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.475024938583374;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.5684163570404053;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.4661321640014648;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7710094451904297;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.386551380157471;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6323349475860596;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.8451812267303467;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.894790172576904;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.809485912322998;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.686704635620117;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.797966480255127;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.4146759510040283;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.632923603057861;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.8512883186340332;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.8005990982055664;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.933051824569702;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.367056369781494;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.021270513534546;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.485670566558838;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;3.2271645069122314;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.361642360687256;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.04664158821106;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.1778037548065186;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;3.5782079696655273;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.691828727722168;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.769672155380249;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.342339992523193;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3590888977050781;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.146026611328125;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.883571624755859;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.329526424407959;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.352680683135986;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.965653896331787;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.502068519592285;0-6;Single bit-flip
this;cooley_tukey.cpp;0;2.9495627880096436;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;2.7420899868011475;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.0211727619171143;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.827181577682495;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6892409324645996;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.4139513969421387;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.0335729122161865;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.186742067337036;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.8756752014160156;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0033748149871826;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.9413297176361084;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.1980195045471191;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.6945581436157227;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.439375877380371;0-6;Single bit-flip
__y;/usr/include/c++/6/complex;386;2.9101271629333496;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.682878494262695;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.374191999435425;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.4320917129516602;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.599493741989136;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.1670420169830322;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.423710346221924;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.381391286849976;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.129441261291504;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.9279577732086182;0-6;Single bit-flip
workstart;vfprintf.c;1257;5.825913667678833;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.4356756210327148;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.057491302490234;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5764918327331543;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.9000396728515625;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5800766944885254;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.485813140869141;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.43061900138855;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.1244595050811768;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.026061773300171;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;0.6341462135314941;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.74257493019104;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.4237275123596191;0-6;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;1.3248023986816406;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.359411239624023;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.943382263183594;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.7143614292144775;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.4014225006103516;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.229602098464966;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.387103796005249;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;2.5316059589385986;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.1594057083129883;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.936837196350098;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.894815683364868;0-6;Single bit-flip
heap;cooley_tukey.cpp;13;2.299663782119751;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.575265645980835;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.5369513034820557;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.028549909591675;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.4682013988494873;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.850054740905762;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.00351095199585;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.6757476329803467;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.7736105918884277;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.640218496322632;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.0199995040893555;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.295414924621582;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.5081324577331543;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.3505148887634277;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.033043622970581;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7375128269195557;0-6;Single bit-flip
position;cooley_tukey.cpp;68;1.0556628704071045;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3669779300689697;0-6;Single bit-flip
sn;../sysdeps/ieee754/dbl-64/s_sin.c;200;0.6992731094360352;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.1294846534729004;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.885971546173096;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.43912672996521;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.0766818523406982;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;0.8052084445953369;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.3229939937591553;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.531923770904541;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.905169725418091;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.9215130805969238;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.582443952560425;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.0801749229431152;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.438335418701172;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.4342010021209717;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.563041925430298;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.0941250324249268;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.323958396911621;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.5353147983551025;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.6140491962432861;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.253533840179443;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2887821197509766;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.211479663848877;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.6313729286193848;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.4990434646606445;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;2.857800006866455;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.3476898670196533;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2385826110839844;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.9629895687103271;0-6;Single bit-flip
exponent;strtod_l.c;484;0.43212413787841797;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.9586267471313477;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;2.440744161605835;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7839410305023193;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.413078784942627;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.066896438598633;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.082679510116577;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.040597438812256;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.096273899078369;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.578173398971558;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.0578744411468506;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.554212808609009;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.513209342956543;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.343415975570679;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.022768497467041;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.236238479614258;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.2357325553894043;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.635060787200928;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.56090235710144;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.039041042327881;0-6;Single bit-flip
__z;/usr/include/c++/6/complex;1321;2.745368242263794;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.291288375854492;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.405132532119751;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.683058977127075;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.888021945953369;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.9948570728302002;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1834323406219482;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.4195473194122314;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.227242946624756;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.2747015953063965;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.927968740463257;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.695363521575928;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.999119997024536;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.694164752960205;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.8472270965576172;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.614361047744751;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.2742209434509277;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.424853563308716;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.669262170791626;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.578982353210449;0-6;Single bit-flip
workstart;vfprintf.c;1257;4.916673898696899;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.406481027603149;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.999069452285767;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.8365178108215332;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.272569417953491;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.829845428466797;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.2040748596191406;0-6;Single bit-flip
i;cooley_tukey.cpp;35;2.6834869384765625;0-6;Single bit-flip
argc;cooley_tukey.cpp;49;0.8989152908325195;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.247511148452759;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.798401832580566;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6123106479644775;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.734491586685181;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.2479348182678223;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.03916335105896;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.206751585006714;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.7120456695556641;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.8276567459106445;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.023263931274414;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.17440128326416;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6127040386199951;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.2263898849487305;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.751839876174927;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3326168060302734;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.511489629745483;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3826241493225098;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.970667123794556;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7877156734466553;0-6;Single bit-flip
sinix;s_cexp.c;40;1.5483007431030273;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.6532790660858154;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.23888373374939;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.7029058933258057;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.7003211975097656;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7589139938354492;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.615863561630249;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.203017950057983;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;2.4633407592773438;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;2.4518675804138184;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.9686362743377686;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1219525337219238;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.2642669677734375;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.375087022781372;0-6;Single bit-flip
n;cooley_tukey.cpp;11;2.3998963832855225;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.966325283050537;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;2.3326728343963623;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.3108441829681396;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.1631293296813965;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.253892421722412;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.5961060523986816;0-6;Single bit-flip
i;cooley_tukey.cpp;35;2.0088653564453125;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.6232142448425293;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.33634877204895;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.3304712772369385;0-6;Single bit-flip
odds;cooley_tukey.cpp;39;0.9442975521087646;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.7134988307952881;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7140567302703857;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.0891408920288086;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.7761313915252686;0-6;Single bit-flip
this;cooley_tukey.cpp;0;1.1411874294281006;0-6;Single bit-flip
__r;/usr/include/c++/6/complex;388;2.7193119525909424;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.5874862670898438;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.255247116088867;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.6824791431427002;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.786468267440796;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.340733051300049;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.956109285354614;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.4356961250305176;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.130980968475342;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.0090556144714355;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.0976855754852295;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.601712226867676;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.726339101791382;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.2100741863250732;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.554069995880127;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.531890630722046;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.024612188339233;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.247722625732422;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3612654209136963;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3200390338897705;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.281825304031372;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.0637805461883545;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.696054935455322;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.220604658126831;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.7271218299865723;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.3964309692382812;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.4305682182312012;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.1278910636901855;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.1439158916473389;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.114439964294434;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.355462551116943;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.5614800453186035;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.2824037075042725;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.859632730484009;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.694180488586426;0-6;Single bit-flip
evens;cooley_tukey.cpp;38;2.3805384635925293;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.388547897338867;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.9703662395477295;0-6;Single bit-flip
matrix;cooley_tukey.cpp;11;2.0516014099121094;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.078089714050293;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.468659400939941;0-6;Single bit-flip
__y;/usr/include/c++/6/complex;326;3.50995135307312;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.9988815784454346;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.0476140975952148;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.4057669639587402;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.944964408874512;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.689756155014038;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.5106213092803955;0-6;Single bit-flip
__x;/usr/include/c++/6/complex;386;2.4311013221740723;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3481993675231934;0-6;Single bit-flip
heap;cooley_tukey.cpp;13;1.3039698600769043;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.4120640754699707;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.857522964477539;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.1184120178222656;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3586335182189941;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.897817850112915;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.7385659217834473;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.237135648727417;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.0145254135131836;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.411965847015381;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;6.494832992553711;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.3874378204345703;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.66620135307312;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.193073034286499;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.5035033226013184;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.44949746131897;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.075382947921753;0-6;Single bit-flip
i;cooley_tukey.cpp;35;2.474716901779175;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.183276176452637;0-6;Single bit-flip
n;cooley_tukey.cpp;28;3.119048595428467;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.6677052974700928;0-6;Single bit-flip
n;cooley_tukey.cpp;11;2.0264339447021484;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.4840946197509766;0-6;Single bit-flip
position;cooley_tukey.cpp;68;1.007218599319458;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.591844081878662;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.016043663024902;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.8664402961730957;0-6;Single bit-flip
a;../sysdeps/ieee754/dbl-64/s_sincos.c;80;1.91217041015625;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.085204839706421;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.365975618362427;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.0459144115448;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;5.135626792907715;0-6;Single bit-flip
size;cooley_tukey.cpp;53;1.2375590801239014;0-6;Single bit-flip
i;cooley_tukey.cpp;35;1.696049690246582;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.446250677108765;0-6;Single bit-flip
