Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
rtld_total_time;rtld.c;417;0.9616951942443848;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;6.879079818725586;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;5.9426281452178955;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;7.972920894622803;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;7.816857814788818;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;8.60138750076294;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.1043739318847656;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;11.695465564727783;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;3.7755911350250244;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.845205307006836;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.41549015045166;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;12.369242429733276;0-13;Single bit-flip
__memalign_hook;malloc.c;1868;12.70267939567566;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.242385625839233;0-13;Single bit-flip
__after_morecore_hook;malloc.c;1871;13.5574312210083;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;6.060730457305908;0-13;Single bit-flip
dumped_main_arena_end;malloc.c;1766;9.861121654510498;0-13;Single bit-flip
audit_list;rtld.c;142;0.3186633586883545;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;4.698359727859497;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.0186150074005127;0-13;Single bit-flip
__memalign_hook;malloc.c;1868;2.177051067352295;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;10.637254476547241;0-13;Single bit-flip
free_list_lock;arena.c;76;13.496525049209595;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.074723958969116;0-13;Single bit-flip
using_malloc_checking;hooks.c;53;11.014975309371948;0-13;Single bit-flip
main_arena;malloc.c;1753;8.106106281280518;0-13;Single bit-flip
a;../sysdeps/ieee754/dbl-64/s_sin.c;772;3.4171700477600098;0-13;Single bit-flip
__libc_malloc_initialized;arena.c;95;13.209425926208496;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;300;8.854114294052124;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.4405858516693115;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;5.334920883178711;0-13;Single bit-flip
using_malloc_checking;hooks.c;53;9.661704778671265;0-13;Single bit-flip
